NOMMER,VAAR,MOER,GR,YR,SEX,BDAT,WDAT
1092572,1060252,1061112,2,109,1,6/24/2009,10/23/2009
1092582,1060252,1061112,2,109,1,6/24/2009,10/23/2009
1092590,10590432,1071668,0,109,1,6/25/2009,10/23/2009
1092603,1051493,1011193,3,109,1,6/25/2009,10/23/2009
1092613,1051493,1011193,3,109,2,6/25/2009,10/23/2009
1092623,1051493,1062253,3,109,1,6/25/2009,10/23/2009
1092632,1061622,1040532,2,109,1,6/25/2009,10/23/2009
1092642,1061622,1040532,2,109,2,6/25/2009,10/23/2009
1092650,1051493,1072599,0,109,2,6/25/2009,10/23/2009
1092666,1071473,1051194,6,109,1,6/25/2009,10/23/2009
1092676,1071473,1051194,6,109,2,6/25/2009,10/23/2009
1092682,1052132,1031932,2,109,1,6/25/2009,10/23/2009
1092692,1052132,1031932,2,109,2,6/25/2009,10/23/2009
1092703,1051493,1040773,3,109,1,6/25/2009,10/23/2009
1092712,1070872,1070252,2,109,2,6/25/2009,10/23/2009
1092723,1071473,1051733,3,109,2,6/25/2009,10/23/2009
1092735,1071702,1062343,5,109,1,6/25/2009,10/23/2009
1092743,1071473,1050513,3,109,2,6/25/2009,10/23/2009
1092750,1070872,1072389,0,109,1,6/26/2009,10/23/2009
1092770,1052132,1061908,0,109,1,6/26/2009,10/23/2009
1092782,1052132,1050582,2,109,1,6/26/2009,10/23/2009
1092792,1052132,1041122,2,109,2,6/26/2009,10/23/2009
1092802,1052132,1041122,2,109,2,6/26/2009,10/23/2009
1092812,10490432,1041652,2,109,1,6/26/2009,10/23/2009
1092822,10490432,1041652,2,109,2,6/26/2009,10/23/2009
1092832,10490432,1041652,2,109,2,6/26/2009,10/23/2009
1092842,10490432,1060992,2,109,2,6/26/2009,10/23/2009
1092852,10490432,1060992,2,109,2,6/26/2009,10/23/2009
1092860,1070872,1062326,0,109,2,6/27/2009,10/23/2009
1092872,1060252,1071382,2,109,1,6/27/2009,10/23/2009
1092882,1060252,1051112,2,109,1,6/27/2009,10/23/2009
1092892,1060252,1051112,2,109,1,6/27/2009,10/23/2009
1092902,1052132,1062152,2,109,2,6/27/2009,10/23/2009
1092912,1070872,1071162,2,109,1,6/27/2009,10/23/2009
1092922,10490432,1051362,2,109,1,6/27/2009,10/23/2009
1092932,10490432,1051362,2,109,1,6/27/2009,10/23/2009
1092949,1041702,1041375,9,109,1,6/27/2009,10/23/2009
1092958,1070872,1070774,8,109,1,6/27/2009,10/23/2009
1092962,10490432,1061632,2,109,1,6/27/2009,10/23/2009
1092972,10490432,1061632,2,109,1,6/27/2009,10/23/2009
1092985,1071702,1062373,5,109,1,6/27/2009,10/23/2009
1092992,1060252,1050852,2,109,1,6/27/2009,10/23/2009
1093003,1051493,1062093,3,109,2,6/27/2009,10/23/2009
1093029,1061622,1030275,9,109,1,6/27/2009,10/23/2009
1093039,1061622,1030275,9,109,2,6/27/2009,10/23/2009
1093042,1060252,1071022,2,109,1,6/28/2009,10/23/2009
1093050,1061622,1060656,0,109,1,6/28/2009,10/23/2009
1093060,1061622,1060656,0,109,1,6/28/2009,10/23/2009
1093073,1051493,1060913,3,109,1,6/28/2009,10/23/2009
1093087,1071473,1071635,7,109,2,6/28/2009,10/23/2009
1093090,1060252,1061289,0,109,1,6/28/2009,10/23/2009
1093102,1060252,1052092,2,109,1,6/28/2009,10/23/2009
1093110,1060252,1071287,0,109,1,6/28/2009,10/23/2009
1093122,1052132,1071352,2,109,1,6/28/2009,10/23/2009
1093132,10490432,1061742,2,109,2,6/28/2009,10/23/2009
1093142,10490432,1061742,2,109,2,6/28/2009,10/23/2009
1093152,1071702,1070382,2,109,2,6/28/2009,10/23/2009
1093160,1071473,1072618,0,109,1,6/28/2009,10/23/2009
1093170,1071473,1072618,0,109,2,6/28/2009,10/23/2009
1093182,10490432,1070232,2,109,2,6/28/2009,10/23/2009
1093190,1071702,1070636,0,109,1,6/28/2009,10/23/2009
1093202,1052132,1070422,2,109,1,6/28/2009,10/23/2009
1093215,1061622,1050543,5,109,2,6/28/2009,10/23/2009
1093225,1061622,1050543,5,109,2,6/28/2009,10/23/2009
1093232,1052132,1060452,2,109,1,6/28/2009,10/23/2009
1093242,1052132,1060452,2,109,2,6/28/2009,10/23/2009
1093252,1061622,1072112,2,109,2,6/29/2009,10/23/2009
1093262,1061622,1072112,2,109,2,6/29/2009,10/23/2009
1093282,1061622,1061552,2,109,2,6/29/2009,10/23/2009
1093272,10490432,1061942,2,109,1,6/27/2009,10/23/2009
1093292,10490432,1061942,2,109,1,6/29/2009,10/23/2009
1093302,1052132,1071742,2,109,1,6/29/2009,10/23/2009
1093312,1052132,1071742,2,109,2,6/29/2009,10/23/2009
1093320,1071702,1072217,0,109,2,6/29/2009,10/23/2009
1093332,1071702,1070212,2,109,1,6/29/2009,10/23/2009
1093342,1071702,1070212,2,109,2,6/29/2009,10/23/2009
1093357,1051493,1031425,7,109,2,6/30/2009,10/23/2009
1093363,1051493,1060943,3,109,1,6/30/2009,10/23/2009
1093376,1071473,1050654,6,109,1,6/30/2009,10/23/2009
1093386,1071473,1050654,6,109,1,6/30/2009,10/23/2009
1093395,1071702,1060563,5,109,1,6/30/2009,10/23/2009
1093405,1060252,1072143,5,109,1,6/30/2009,10/23/2009
1093415,1071702,1072203,5,109,1,7/1/2009,10/23/2009
1093422,1060252,1061612,2,109,2,7/1/2009,10/23/2009
1093432,1060252,1061612,2,109,2,7/1/2009,10/23/2009
1093442,1052132,1062262,2,109,1,7/1/2009,10/23/2009
1093452,1052132,1062262,2,109,1,7/1/2009,10/23/2009
1093460,1060252,1072397,0,109,1,7/2/2009,10/23/2009
1093472,1052132,1060582,2,109,1,7/3/2009,10/23/2009
1093480,1070872,1062166,0,109,2,7/3/2009,10/23/2009
1093492,1071702,1051552,2,109,2,7/5/2009,10/23/2009
1093509,1061622,1071095,9,109,2,7/7/2009,10/23/2009
1093512,1060252,1050302,2,109,1,7/8/2009,10/23/2009
1093522,1060252,1050302,2,109,2,7/8/2009,10/23/2009
1093535,1061622,1061333,5,109,2,7/8/2009,10/23/2009
1093547,1051493,1051915,7,109,2,7/9/2009,10/23/2009
1093553,1071473,1051613,3,109,2,7/10/2009,10/23/2009
1093562,1070872,1041312,2,109,2,7/11/2009,10/23/2009
1093572,1070872,1041312,2,109,2,7/11/2009,10/23/2009
1093582,1070872,1071862,2,109,1,7/12/2009,10/23/2009
1093596,1071473,1051154,6,109,1,7/14/2009,10/23/2009
1093606,1071473,1051154,6,109,2,7/14/2009,10/23/2009
1093612,1070872,1050812,2,109,2,7/14/2009,10/23/2009
1093622,1070872,1050812,2,109,2,7/14/2009,10/23/2009
1093630,1071702,1061382,0,109,2,7/16/2009,10/23/2009
1093640,1071702,1061382,0,109,2,7/16/2009,10/23/2009
1093658,1070872,1072244,8,109,2,7/18/2009,10/23/2009
1093662,1060252,1021222,2,109,1,7/18/2009,10/23/2009
1093672,1060252,1021222,2,109,1,7/18/2009,10/23/2009
1093680,1060252,1072409,0,109,1,7/19/2009,10/23/2009
1093698,1070872,1070284,8,109,2,7/19/2009,10/23/2009
1093702,1052132,1032112,2,109,1,7/20/2009,10/23/2009
1093712,10490432,1050352,2,109,1,7/20/2009,10/23/2009
1093728,1071702,1071044,8,109,2,7/22/2009,10/23/2009
1100012,1061622,1030122,2,110,1,1/25/2010,7/2/2010
1100022,1061622,1030122,2,110,2,1/25/2010,7/2/2010
1100033,1061353,1031123,3,110,2,2/12/2010,7/2/2010
1100043,1061353,1031123,3,110,2,2/12/2010,7/2/2010
1100052,1052132,1040592,2,110,1,2/15/2010,7/2/2010
1100062,1052132,1010402,2,110,1,2/16/2010,7/2/2010
1100072,1070872,1030702,2,110,2,2/16/2010,7/2/2010
1100083,1071473,1011423,3,110,2,2/17/2010,7/2/2010
1100093,1071473,1011423,3,110,2,2/17/2010,7/2/2010
1100102,1070872,1030702,2,110,1,2/12/2010,7/2/2010
1100112,1070872,1030702,2,110,2,2/17/2010,7/2/2010
1100122,1052132,1040592,2,110,1,2/17/2010,7/2/2010
1100133,1061353,1031123,3,110,1,2/17/2010,7/2/2010
1100142,1061622,1030122,2,110,1,2/17/2010,7/2/2010
1100153,1071293,1030103,3,110,2,2/18/2010,7/2/2010
1100163,1071473,1011423,3,110,1,2/18/2010,7/2/2010
1100173,1071473,1011423,3,110,2,2/18/2010,7/2/2010
1100182,1070872,1030702,2,110,1,2/18/2010,7/2/2010
1100192,1052132,1040592,2,110,1,2/18/2010,7/2/2010
1100202,1052132,1040592,2,110,1,2/18/2010,7/2/2010
1100213,1061353,1031123,3,110,1,2/19/2010,7/2/2010
1100223,1061353,1031123,3,110,1,2/19/2010,7/2/2010
1100233,1061353,1031123,3,110,1,2/19/2010,7/2/2010
1100243,1071293,1030103,3,110,2,2/19/2010,7/2/2010
1100252,1049432,1041652,2,110,1,2/19/2010,7/2/2010
1100263,1071473,1011423,3,110,2,2/19/2010,7/2/2010
1100273,1071473,1011423,3,110,2,2/19/2010,7/2/2010
1100282,1070872,1030702,2,110,2,2/19/2010,7/2/2010
1100293,1071473,1011423,3,110,2,2/19/2010,7/2/2010
1100302,1061622,1030122,2,110,2,2/19/2010,7/2/2010
1100312,1061622,1030122,2,110,1,2/19/2010,7/2/2010
1100322,1052132,1040592,2,110,1,2/19/2010,7/2/2010
1100332,1052132,1040592,2,110,2,2/19/2010,7/2/2010
1100342,1061622,1030122,2,110,1,2/20/2010,7/2/2010
1100352,1061622,1030122,2,110,2,2/20/2010,7/2/2010
1100363,1061353,1031123,3,110,2,2/20/2010,7/2/2010
1100373,1061353,1031123,3,110,2,2/20/2010,7/2/2010
1100383,1071293,1030103,3,110,2,2/20/2010,7/2/2010
1100393,1061353,1031123,3,110,1,2/20/2010,7/2/2010
1100402,1061622,1030122,2,110,2,2/20/2010,7/2/2010
1100412,1061622,1030122,2,110,2,2/20/2010,7/2/2010
1100423,1071473,1011423,3,110,2,2/20/2010,7/2/2010
1100433,1071473,1011423,3,110,1,2/20/2010,7/2/2010
1100442,1070872,1030702,2,110,2,2/20/2010,7/2/2010
1100452,1070872,1030702,2,110,1,2/20/2010,7/2/2010
1100463,1071473,1011423,3,110,1,2/20/2010,7/2/2010
1100472,1052132,1010402,2,110,1,2/20/2010,7/2/2010
1100483,1061353,1031123,3,110,1,2/20/2010,7/2/2010
1100493,1071293,1030103,3,110,1,2/21/2010,7/2/2010
1100503,1071473,1011423,3,110,2,2/21/2010,7/2/2010
1100513,1071473,1011423,3,110,1,2/21/2010,7/2/2010
1100522,1040432,1041652,2,110,1,2/21/2010,7/2/2010
1100533,1071473,1011423,3,110,2,2/21/2010,7/2/2010
1100542,1040432,1041652,2,110,1,2/21/2010,7/2/2010
1100553,1071473,1011423,3,110,2,2/22/2010,7/2/2010
1100563,1071473,1011423,3,110,2,2/22/2010,7/2/2010
1100572,1070872,1030702,2,110,1,2/22/2010,7/2/2010
1100583,1071473,1011423,3,110,2,2/22/2010,7/2/2010
1100953,1071473,1011423,3,110,1,2/22/1910,7/2/1910
1100603,1071473,1011423,3,110,1,2/22/2010,7/2/2010
1100613,1071473,1011423,3,110,2,2/22/2010,7/2/2010
1100623,1071473,1011423,3,110,1,2/23/2010,7/2/2010
1100712,1060252,1030032,2,110,1,5/6/2010,8/30/2010
1100722,1060252,1061472,2,110,1,5/6/2010,8/30/2010
1100732,1060252,1062182,2,110,2,5/6/2010,8/30/2010
1100748,1080772,1050534,8,110,1,5/7/2010,8/30/2010
1100752,1060252,1050572,2,110,1,5/7/2010,8/30/2010
1100762,1080772,1061102,2,110,1,5/9/2010,8/30/2010
1100775,1080772,1062343,5,110,1,5/9/2010,8/30/2010
1100780,1081212,1060656,0,110,2,5/9/2010,8/30/2010
1100790,1081863,1062009,0,110,2,5/9/2010,8/30/2010
1100802,1070872,1032112,2,110,1,5/10/2010,8/30/2010
1100816,1071473,1050194,6,110,1,5/10/2010,8/30/2010
1100822,1070872,1040592,2,110,2,5/11/2010,8/30/2010
1100832,1070872,1040592,2,110,2,5/11/2010,8/30/2010
1100846,1080133,1050624,6,110,1,5/11/2010,8/30/2010
1100852,1080772,1051822,2,110,2,5/11/2010,8/30/2010
1100862,1060252,1061112,2,110,1,5/12/2010,8/30/2010
1100872,1060252,1061112,2,110,2,5/12/2010,8/30/2010
1100888,1080652,1050324,8,110,1,5/12/2010,8/30/2010
1100898,1080652,1050324,8,110,2,5/12/2010,8/30/2010
1100903,1081863,1031123,3,110,2,5/13/2010,8/30/2010
1100912,1080652,1060282,2,110,1,5/13/2010,8/30/2010
1100922,1081212,1051852,2,110,2,5/14/2010,8/30/2010
1100932,1081212,1051852,2,110,2,5/14/2010,8/30/2010
1100940,1080772,1050997,0,110,2,5/15/2010,8/30/2010
1100962,1070872,1030122,2,110,2,5/16/2010,8/30/2010
1100972,1070872,1030122,2,110,2,5/16/2010,8/30/2010
1100988,1080652,1050234,8,110,1,5/16/2010,8/30/2010
1100992,1081212,1082282,2,110,1,5/16/2010,8/30/2010
1101002,1080772,1051832,2,110,1,5/16/2010,8/30/2010
1101012,1080772,1051832,2,110,1,5/16/2010,8/30/2010
1101020,1081863,1062326,0,110,1,5/16/2010,8/30/2010
1101032,1081212,1062032,2,110,1,5/16/2010,8/30/2010
1101042,1081212,1062032,2,110,1,5/16/2010,8/30/2010
1101058,1070872,1061524,8,110,1,5/16/2010,8/30/2010
1101062,1001002,1050582,2,110,2,5/16/2010,8/30/2010
1101072,1001002,1050582,2,110,2,5/16/2010,8/30/2010
1101089,1080652,1052055,9,110,2,5/16/2010,8/30/2010
1101090,1080133,1060439,0,110,2,5/17/2010,8/30/2010
1101100,1080772,1081616,0,110,2,5/17/2010,8/30/2010
1101122,1060252,1041332,2,110,1,5/17/2010,8/30/2010
1101132,1060252,1041332,2,110,2,5/17/2010,8/30/2010
1101142,1001002,1070232,2,110,1,5/17/2010,8/30/2010
1101158,1080652,1070774,8,110,1,5/17/2010,8/30/2010
1101168,1080652,1070774,8,110,1,5/17/2010,8/30/2010
1101172,1001002,1080882,2,110,1,5/17/2010,8/30/2010
1101183,1080133,1030343,3,110,1,5/17/2010,8/30/2010
1101192,1001002,1050072,2,110,2,5/18/2010,8/30/2010
1101200,1060252,1081488,0,110,1,5/18/2010,8/30/2010
1101212,1070872,1071572,2,110,2,5/18/2010,8/30/2010
1101227,1080133,1051865,7,110,2,5/18/2010,8/30/2010
1101232,1001002,1060072,2,110,2,5/19/2010,8/30/2010
1101242,1001002,1060072,2,110,2,5/19/2010,8/30/2010
1101252,1001002,1060072,2,110,2,5/19/2010,8/30/2010
1101260,1080133,1080368,0,110,1,5/19/2010,8/30/2010
1101272,1001002,1080372,2,110,1,5/20/2010,8/30/2010
1103992,1001002,1080372,2,110,2,5/20/2010,8/30/2010
1101282,1060252,1081572,2,110,1,5/20/2010,8/30/2010
1101292,1060252,1081572,2,110,1,5/20/2010,8/30/2010
1101302,1001002,1071522,2,110,1,5/20/2010,8/30/2010
1101312,1060252,1051102,2,110,1,5/20/2010,8/30/2010
1101322,1081212,1030702,2,110,1,5/20/2010,8/30/2010
1101332,1081212,1030702,2,110,2,5/20/2010,8/30/2010
1101342,1060252,1070752,2,110,2,5/17/2010,8/30/2010
1101350,1081863,1052229,0,110,1,5/21/2010,8/30/2010
1101362,1081212,1082752,2,110,2,5/21/2010,8/30/2010
1101372,1060252,1061062,2,110,1,5/21/2010,8/30/2010
1101382,1060252,1060582,2,110,2,5/21/2010,8/30/2010
1101397,1071473,1041065,7,110,1,5/21/2010,8/30/2010
1101402,1060252,1071032,2,110,1,5/21/2010,8/30/2010
1101412,1001002,1050682,2,110,1,5/22/2010,8/30/2010
1101422,1080652,1061952,2,110,1,5/22/2010,8/30/2010
1101432,1080652,1061952,2,110,2,5/22/2010,8/30/2010
1101442,1001002,1081732,2,110,1,5/22/2010,8/30/2010
1101452,1001002,1080992,2,110,1,5/22/2010,8/30/2010
1101462,1001002,1080992,2,110,2,5/22/2010,8/30/2010
1101472,1070872,1051552,2,110,1,5/22/2010,8/30/2010
1101488,1070872,1050244,8,110,1,5/22/2010,8/30/2010
1101498,1080772,1061484,8,110,1,5/23/2010,8/30/2010
1101508,1080772,1061484,8,110,2,5/23/2010,8/30/2010
1101512,1001002,1062262,2,110,2,5/23/2010,8/30/2010
1101522,1001002,1062262,2,110,2,5/23/2010,8/30/2010
1101532,1060252,1050302,2,110,2,5/23/2010,8/30/2010
1101542,1080772,1061772,2,110,1,5/23/2010,8/30/2010
1101552,1080772,1061772,2,110,2,5/23/2010,8/30/2010
1101560,1080133,1080429,0,110,2,5/23/2010,8/30/2010
1101570,1080652,1070468,0,110,1,5/23/2010,8/30/2010
1101582,1060252,1081052,2,110,1,5/23/2010,8/30/2010
1101590,1081863,1051846,0,110,1,5/23/2010,8/30/2010
1101602,1080772,1070212,2,110,1,5/23/2010,8/30/2010
1101612,1080772,1070212,2,110,1,5/23/2010,8/30/2010
1101620,1001002,1072198,0,110,2,5/23/2010,8/30/2010
1101632,1001002,1081722,2,110,1,5/23/2010,8/30/2010
1101643,1080133,1062093,3,110,2,5/23/2010,8/30/2010
1101650,1070872,1080976,0,110,2,5/24/2010,8/30/2010
1101662,1060252,1030042,2,110,1,5/24/2010,8/30/2010
1101672,1081212,1062152,2,110,2,5/24/2010,8/30/2010
1101682,1081212,1062152,2,110,1,5/24/2010,8/30/2010
1101696,1081863,1061654,6,110,1,5/24/2010,8/30/2010
1101702,1060252,1030042,2,110,1,5/24/2010,8/30/2010
1101712,1070872,1081642,2,110,2,5/24/2010,8/30/2010
1101720,1071473,1061979,0,110,1,5/24/2010,8/30/2010
1101730,1071473,1061979,0,110,2,5/24/2010,8/30/2010
1101742,1070872,1082422,2,110,1,5/24/2010,8/30/2010
1101752,1001002,1080492,2,110,1,5/24/2010,8/30/2010
1101765,1070872,1060423,5,110,2,5/24/2010,8/30/2010
1101775,1070872,1060423,5,110,2,5/24/2010,8/30/2010
1101780,1080772,1082096,0,110,2,5/24/2010,8/30/2010
1101792,1060252,1071352,2,110,2,5/25/2010,8/30/2010
1101802,1060252,1071352,2,110,2,5/25/2010,8/30/2010
1101816,1071473,1051184,6,110,2,5/25/2010,8/30/2010
1101822,1001002,1081122,2,110,2,5/25/2010,8/30/2010
1101836,1071473,1050644,6,110,1,5/25/2010,8/30/2010
1101840,1081212,1071837,0,110,1,5/25/2010,8/30/2010
1101850,1080133,1081638,0,110,1,5/25/2010,8/30/2010
1101862,1060252,1051112,2,110,2,5/25/2010,8/30/2010
1101872,1060252,1051112,2,110,2,5/25/2010,8/30/2010
1101889,1080652,1040805,9,110,2,5/25/2010,8/30/2010
1101899,1080652,1040805,9,110,2,5/25/2010,8/30/2010
1101902,1080772,1080332,2,110,1,5/25/2010,8/30/2010
1101910,1071473,1071218,0,110,1,5/26/2010,8/30/2010
1101920,1071473,1071218,0,110,1,5/26/2010,8/30/2010
1101932,1060252,1081222,2,110,1,5/26/2010,8/30/2010
1101940,1080133,1061239,0,110,2,5/26/2010,8/30/2010
1101950,1080133,1061239,0,110,2,5/26/2010,8/30/2010
1101962,1060252,1071392,2,110,2,5/26/2010,8/30/2010
1101972,1081212,1061072,2,110,2,5/26/2010,8/30/2010
1101982,1001002,1081152,2,110,1,5/26/2010,8/30/2010
1101992,1001002,1052092,2,110,1,5/26/2010,8/30/2010
1102005,1080652,1051293,5,110,1,5/26/2010,8/30/2010
1102016,1071473,1050504,6,110,2,5/26/2010,8/30/2010
1102028,1080772,1030514,8,110,1,5/26/2010,8/30/2010
1102032,1060252,1071742,2,110,1,5/26/2010,8/30/2010
1102042,1060252,1071742,2,110,1,5/26/2010,8/30/2010
1102052,1080652,1080942,2,110,2,5/27/2010,8/30/2010
1102062,1060252,1050852,2,110,2,5/27/2010,8/30/2010
1102072,1060252,1050852,2,110,2,5/27/2010,8/30/2010
1102082,1081212,1060332,2,110,1,5/27/2010,8/30/2010
1102092,1081212,1060332,2,110,1,5/27/2010,8/30/2010
1102102,1080652,1050372,2,110,2,5/27/2010,8/30/2010
1102118,1081212,1071044,8,110,2,5/27/2010,8/30/2010
1102120,1070872,1070837,0,110,2,5/27/2010,8/30/2010
1102130,1071473,1061908,0,110,2,5/27/2010,8/30/2010
1102147,1081863,1070395,7,110,1,5/27/2010,8/30/2010
1102152,1081212,1081242,2,110,2,5/27/2010,8/30/2010
1102162,1001002,1060982,2,110,1,5/27/2010,8/30/2010
1102176,1071473,1050764,6,110,1,5/27/2010,8/30/2010
1102186,1071473,1050764,6,110,2,5/27/2010,8/30/2010
1102192,1060252,1050332,2,110,1,5/27/2010,8/30/2010
1102208,1080772,1082834,8,110,1,5/28/2010,8/30/2010
1102213,1081863,1050543,3,110,2,5/28/2010,8/30/2010
1102220,1080652,1062166,0,110,2,5/28/2010,8/30/2010
1102237,1080133,1061695,7,110,2,5/28/2010,8/30/2010
1102242,1081212,1040342,2,110,1,5/28/2010,8/30/2010
1102252,1070872,1050812,2,110,2,5/28/2010,8/30/2010
1102262,1070872,1050812,2,110,2,5/28/2010,8/30/2010
1102272,1080652,1051482,2,110,2,5/28/2010,8/30/2010
1102280,1060252,1070498,0,110,2,5/29/2010,8/30/2010
1102292,1081212,1080932,2,110,2,5/29/2010,8/30/2010
1102302,1081212,1070252,2,110,2,5/29/2010,8/30/2010
1102317,1071473,1071635,7,110,1,5/29/2010,8/30/2010
1102322,1060252,1060442,2,110,1,5/29/2010,8/30/2010
1102332,1060252,1060442,2,110,2,5/29/2010,8/30/2010
1102340,1080772,1070636,0,110,1,5/29/2010,8/30/2010
1102352,1070872,1071862,2,110,1,5/29/2010,8/30/2010
1102362,1081212,1070022,2,110,2,5/29/2010,8/30/2010
1102372,1070872,1031062,2,110,2,5/29/2010,8/30/2010
1102382,1070872,1031062,2,110,1,5/29/2010,8/30/2010
1102398,1080772,1051434,8,110,2,5/29/2010,8/30/2010
1102408,1080772,1051434,8,110,1,5/29/2010,8/30/2010
1102418,1081212,1072244,8,110,2,5/30/2010,8/30/2010
1102422,1080772,1080092,2,110,1,5/30/2010,8/30/2010
1102432,1060252,1080112,2,110,2,5/30/2010,8/30/2010
1102448,1080772,1080914,8,110,2,5/30/2010,8/30/2010
1102458,1080772,1050654,8,110,2,5/30/2010,8/30/2010
1102460,1080772,1081807,0,110,2,5/30/2010,8/30/2010
1102472,1060252,1060472,2,110,1,5/30/2010,8/30/2010
1102487,1081863,1080825,7,110,1,5/30/2010,8/30/2010
1102492,1001002,1061942,2,110,1,5/30/2010,8/30/2010
1102502,1001002,1061942,2,110,2,5/30/2010,8/30/2010
1102512,1081212,1081432,2,110,1,5/30/2010,8/30/2010
1102522,1081212,1081432,2,110,2,5/30/2010,8/30/2010
1102530,1070872,1082379,0,110,2,5/30/2010,8/30/2010
1102542,1080652,1082022,2,110,1,5/30/2010,8/30/2010
1102552,1080652,1082022,2,110,2,5/30/2010,8/30/2010
1102560,1070872,1071456,0,110,1,5/30/2010,8/30/2010
1102572,1001002,1041652,2,110,1,5/30/2010,8/30/2010
1102582,1060252,1071022,2,110,1,5/30/2010,8/30/2010
1102592,1060252,1071022,2,110,2,5/30/2010,8/30/2010
1102600,1070872,1071456,0,110,1,5/30/2010,8/30/2010
1102612,1081212,1051322,2,110,2,5/31/2010,8/30/2010
1102622,1080652,1061822,2,110,1,5/31/2010,8/30/2010
1102632,1080652,1061822,2,110,2,5/31/2010,8/30/2010
1102642,1001002,1071712,2,110,1,5/31/1910,8/30/2010
1102650,1080133,1072409,0,110,2,5/31/2010,8/30/2010
1102662,1080652,1081672,2,110,1,5/31/2010,8/30/2010
1102672,1070872,1082172,2,110,2,5/31/2010,8/30/2010
1102680,1081212,1072599,0,110,2,5/31/2010,8/30/2010
1102690,1081212,1072389,0,110,2,6/1/2010,8/30/2010
1102703,1071473,1050513,3,110,2,6/1/2010,8/30/2010
1102712,1070872,1081652,2,110,1,6/1/1910,8/30/2010
1102728,1080772,1070284,8,110,1,6/1/2010,8/30/2010
1102730,1071473,1071139,0,110,2,6/1/2010,8/30/2010
1102740,1070872,1081957,0,110,1,6/1/2010,8/30/2010
1102752,1081212,1081072,2,110,2,6/1/2010,8/30/2010
1102760,1080133,1072397,0,110,1,6/1/2010,8/30/2010
1102772,1080652,1071722,2,110,1,6/1/2010,8/30/2010
1102782,1081212,1060122,2,110,1,6/1/2010,8/30/2010
1102795,1070872,1060563,5,110,1,6/1/2010,8/30/2010
1102808,1060252,1050494,8,110,2,6/1/2010,8/30/2010
1102810,1070872,1072217,0,110,2,6/1/2010,8/30/2010
1102820,1071473,1081169,0,110,1,6/1/2010,8/30/2010
1102835,1070872,1060943,5,110,2,6/1/2010,8/30/2010
1102840,1081212,1071287,0,110,1,6/2/2010,8/30/2010
1102852,1081212,1072112,2,110,1,6/2/2010,8/30/2010
1102862,1081212,1081062,2,110,2,6/2/2010,8/30/2010
1102873,1081863,1062253,3,110,1,6/2/2010,8/30/2010
1102883,1081863,1062373,3,110,1,6/2/2010,8/30/2010
1103983,1081863,1062373,3,110,2,6/2/2010,8/30/2010
1102902,1060252,1050152,2,110,1,6/2/2010,8/30/2010
1102912,1060252,1050152,2,110,2,6/2/2010,8/30/2010
1102922,1080652,1080082,2,110,1,6/3/2010,8/30/2010
1102937,1080133,1081305,7,110,2,6/3/2010,8/30/2010
1102940,1081863,1071249,0,110,1,6/3/2010,8/30/2010
1102952,1070872,1071162,2,110,1,6/3/2010,8/30/2010
1102962,1060252,1070412,2,110,1,6/3/2010,8/30/2010
1102970,1080133,1061969,0,110,2,6/4/2010,8/30/2010
1102980,1081863,1080278,0,110,2,6/4/2010,8/30/2010
1102996,1081863,1051154,6,110,1,6/4/2010,8/30/2010
1103906,1081863,1051154,6,110,2,6/4/2010,8/30/2010
1103012,1080772,1071062,2,110,2,6/4/2010,8/30/2010
1103020,1071473,1061388,0,110,1,6/5/2010,8/30/2010
1103030,1071473,1061388,0,110,2,6/5/2010,8/30/2010
1103042,1060252,1070422,2,110,1,6/5/2010,8/30/2010
1103052,1081212,1070382,2,110,1,6/5/2010,8/30/2010
1103063,1071473,1081593,3,110,2,6/5/2010,8/30/2010
1103072,1080652,1082482,2,110,1,6/6/2010,8/30/2010
1103087,1080133,1070485,7,110,1,6/3/2010,8/30/2010
1103098,1081212,1060724,8,110,2,6/8/2010,8/30/2010
1103107,1080133,1051915,7,110,1,6/8/2010,8/30/2010
1103112,1080772,1081932,2,110,1,6/8/2010,8/30/2010
1103120,1071473,1080258,0,110,1,6/9/2010,8/30/2010
1103130,1080133,1062368,0,110,1,6/12/2010,8/30/2010
1103149,1080652,1080905,9,110,2,6/15/2010,8/30/2010
1103155,1080652,1072203,5,110,2,6/16/2010,8/30/2010
1103162,1080652,1082672,2,110,1,6/16/2010,8/30/2010
1103170,1080652,1072618,0,110,1,6/17/2010,8/30/2010
1103188,1080652,1071144,8,110,1,6/18/2010,8/30/2010
1103192,1080652,1081832,2,110,1,6/18/2010,8/30/2010
1103200,1080652,1080479,0,110,1,6/18/2010,8/30/2010
1103210,1080652,1081897,0,110,1,7/4/2010,8/30/2010
